data_id,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,timestamp,iso3
,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,,#country+code
7206804,ARM3860,3860,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Chiva, Vayots Dzor.",1600118391,ARM
7206805,ARM3861,3861,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Khndzorut,39.5541,45.4049,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",1600118391,ARM
7206807,ARM3859,3859,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",1600118391,ARM
7206808,ARM3855,3855,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 2 reported incidents during that day.",1600118391,ARM
7206566,ARM3856,3856,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 3 reported incidents during that day.",1600118390,ARM
7206567,ARM3857,3857,2020-04-16,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Bardzruni,39.5198,45.4820,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 April 2020, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Bardzruni, Vayots Dzor.",1600118390,ARM
7063212,ARM3675,3675,2020-04-16,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Sputnik Armenia,National,"On 16 April 2020, dozens of citizens of Russian Federation held the protests in front of the embassies of Georgia and Russia and UN office in Yerevan (Yerevan, Armenia) and asked to give them an opportunity to go to Russia by cars through Georgia. Previously Georgia and Russia closed their borders with the neighbouring countries due to coronavirus pandemic. [size=dozens]",1587405896,ARM
7206504,ARM4001,4001,2020-04-15,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Koti,41.1324,45.1054,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Tavush, in 6 reported incidents during that day.",1600118390,ARM
7206813,ARM3997,3997,2020-04-15,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 4 reported incidents during that day.",1600118391,ARM
7206814,ARM3999,3999,2020-04-15,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Voskevan,41.1204,45.0636,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskevan, Tavush, in 4 reported incidents during that day.",1600118391,ARM
7206573,ARM3998,3998,2020-04-15,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygepar, Tavush, in 3 reported incidents during that day.",1600118390,ARM
7206614,ARM4000,4000,2020-04-15,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Tavush.",1600118390,ARM
7207184,ARM3993,3993,2020-04-14,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 6 reported incidents during that day.",1600118392,ARM
7063098,ARM3674,3674,2020-04-14,2020,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Aysor Am,National,"On 14 April 2020, public transport drivers held a protest in Yerevan (Yerevan, Armenia) and demanded to include them in the state financial support program aimed to neutralize the economic consequences of the coronavirus pandemic. [size=no report]",1587405895,ARM
7207547,ARM3992,3992,2020-04-14,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 6 reported incidents during that day.",1600118393,ARM
7206534,ARM3995,3995,2020-04-14,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Koti,41.1324,45.1054,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Tavush, in 2 reported incidents during that day.",1600118390,ARM
7206822,ARM3996,3996,2020-04-14,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Zangakatun,39.8193,45.0419,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Zangakatun, Ararat, in 2 reported incidents during that day.",1600118391,ARM
7206578,ARM3994,3994,2020-04-14,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Tavush.",1600118390,ARM
7102670,ARM3989,3989,2020-04-13,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",1591034735,ARM
7102682,ARM3988,3988,2020-04-13,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 4 reported incidents during that day.",1591034735,ARM
7102684,ARM3990,3990,2020-04-13,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Vayots Dzor.",1591034735,ARM
7102685,ARM3991,3991,2020-04-13,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",1591034735,ARM
7206701,ARM3978,3978,2020-04-12,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 6 reported incidents during that day.",1600118391,ARM
7206825,ARM3980,3980,2020-04-12,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Koti,41.1324,45.1054,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Tavush, in 2 reported incidents during that day.",1600118391,ARM
7206826,ARM3981,3981,2020-04-12,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 7 reported incidents during that day.",1600118391,ARM
7206581,ARM3979,3979,2020-04-12,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Tavush.",1600118390,ARM
7207198,ARM3974,3974,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Koti,41.1324,45.1054,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Koti, Tavush, in 2 reported incidents during that day.",1600118392,ARM
7206710,ARM3975,3975,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskepar, Tavush.",1600118391,ARM
7206482,ARM3977,3977,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Khndzorut,39.5541,45.4049,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",1600118390,ARM
7206828,ARM3971,3971,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Vayots Dzor, in 6 reported incidents during that day.",1600118391,ARM
7206829,ARM3976,3976,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Voskevan,41.1204,45.0636,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskevan, Tavush.",1600118391,ARM
7206587,ARM3972,3972,2020-04-11,2020,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Bardzruni,39.5198,45.4820,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Bardzruni, Vayots Dzor.",1600118390,ARM
